date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:25	175295/175295	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:24%20GMT	https://open.spotify.com/track/221qmpQeBNV87sUjQeUTVH	D:/fjwbfhba/open.spotify.com/track/221qmpQeBNV87sUjQeUTVH.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:25	178757/178757	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:24%20GMT	https://open.spotify.com/track/2VtgzixdB967bHDNu5A1nh	D:/fjwbfhba/open.spotify.com/track/2VtgzixdB967bHDNu5A1nh.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:26	200187/200187	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:25%20GMT	https://open.spotify.com/track/2N9LEu6Pf8nDcp3GjWJT1Z	D:/fjwbfhba/open.spotify.com/track/2N9LEu6Pf8nDcp3GjWJT1Z.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:27	198178/198178	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:26%20GMT	https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO	D:/fjwbfhba/open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:27	198839/198839	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:26%20GMT	https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt	D:/fjwbfhba/open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:28	191918/191918	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:27%20GMT	https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3	D:/fjwbfhba/open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:29	200825/200825	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:28%20GMT	https://open.spotify.com/track/0OoNzMdPSgbkM5MkcuEZfm	D:/fjwbfhba/open.spotify.com/track/0OoNzMdPSgbkM5MkcuEZfm.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:30	195010/195010	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:29%20GMT	https://open.spotify.com/track/3SsJ17EnPIu1B4GZshqjIS	D:/fjwbfhba/open.spotify.com/track/3SsJ17EnPIu1B4GZshqjIS.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:30	177802/177802	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:29%20GMT	https://open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0	D:/fjwbfhba/open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:31	742/742	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:06:30%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Falbum%2F7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/oembed133d.json	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:31	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:30%20GMT	https://open.spotify.com/intl-id/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-id/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:31	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:31%20GMT	https://open.spotify.com/intl-de/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-de/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:31	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:31%20GMT	https://open.spotify.com/intl-pt/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-pt/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:32	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:31%20GMT	https://open.spotify.com/intl-ja/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-ja/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:32	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:31%20GMT	https://open.spotify.com/intl-fr/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-fr/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:32	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:32%20GMT	https://open.spotify.com/intl-ar/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-ar/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:32	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:32%20GMT	https://open.spotify.com/intl-es/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-es/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:33	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:32%20GMT	https://open.spotify.com/intl-tr/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-tr/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:33	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:32%20GMT	https://open.spotify.com/intl-it/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/intl-it/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:33	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:33%20GMT	https://open.spotify.com/album/android-app://com.spotify.music/spotify/album/7txGsnDSqVMoRl6RQ9XyZP	D:/fjwbfhba/open.spotify.com/album/android-app_/com.spotify.music/spotify/album/7txGsnDSqVMoRl6RQ9XyZP	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:34	127656/127656	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:33%20GMT	https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t	D:/fjwbfhba/open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:35	121128/121128	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:34%20GMT	https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z	D:/fjwbfhba/open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:35	120145/120145	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:34%20GMT	https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs	D:/fjwbfhba/open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:36	116281/116281	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:35%20GMT	https://open.spotify.com/artist/5yPzzu25VzEk8qrGTLIrE1	D:/fjwbfhba/open.spotify.com/artist/5yPzzu25VzEk8qrGTLIrE1.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:37	94010/94010	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:35%20GMT	https://open.spotify.com/artist/1zkKkDDra0jlsiJYz57P3P	D:/fjwbfhba/open.spotify.com/artist/1zkKkDDra0jlsiJYz57P3P.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:37	111573/111573	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:36%20GMT	https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca	D:/fjwbfhba/open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:38	102524/102524	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:37%20GMT	https://open.spotify.com/artist/3EW0kQ1skZiK1NHg3Spt9J	D:/fjwbfhba/open.spotify.com/artist/3EW0kQ1skZiK1NHg3Spt9J.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:40	131485/131485	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:37%20GMT	https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ	D:/fjwbfhba/open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ.html	(from https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP)
15:06:41	116737/116737	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:39%20GMT	https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4	D:/fjwbfhba/open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:41	136496/136496	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:40%20GMT	https://open.spotify.com/track/0VJYhKhrHgJ7fgjGaC2k07	D:/fjwbfhba/open.spotify.com/track/0VJYhKhrHgJ7fgjGaC2k07.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:42	136535/136535	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:41%20GMT	https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96	D:/fjwbfhba/open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:43	136456/136456	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:41%20GMT	https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg	D:/fjwbfhba/open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:44	136876/136876	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:43%20GMT	https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7	D:/fjwbfhba/open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:45	136442/136442	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:44%20GMT	https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW	D:/fjwbfhba/open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:46	136317/136317	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:45%20GMT	https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl	D:/fjwbfhba/open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:46	136623/136623	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:45%20GMT	https://open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV	D:/fjwbfhba/open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:47	163676/163676	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:46%20GMT	https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2	D:/fjwbfhba/open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:47	136336/136336	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:46%20GMT	https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2	D:/fjwbfhba/open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:48	136481/136481	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:47%20GMT	https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP	D:/fjwbfhba/open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:49	136382/136382	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:47%20GMT	https://open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS	D:/fjwbfhba/open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:49	708/708	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:06:48%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Falbum%2F5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/oembed2049.json	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:49	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:48%20GMT	https://open.spotify.com/intl-id/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-id/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:49	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:49%20GMT	https://open.spotify.com/intl-de/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-de/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:50	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:49%20GMT	https://open.spotify.com/intl-pt/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-pt/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:50	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:49%20GMT	https://open.spotify.com/intl-ja/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-ja/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:50	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:50%20GMT	https://open.spotify.com/intl-fr/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-fr/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:50	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:50%20GMT	https://open.spotify.com/intl-ar/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-ar/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:50	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:50%20GMT	https://open.spotify.com/intl-es/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-es/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:51	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:50%20GMT	https://open.spotify.com/intl-tr/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-tr/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:51	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:50%20GMT	https://open.spotify.com/intl-it/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/intl-it/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:51	2553/2553	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2010:06:51%20GMT	https://open.spotify.com/album/android-app://com.spotify.music/spotify/album/5VdyJkLe3yvOs0l4xXbWp0	D:/fjwbfhba/open.spotify.com/album/android-app_/com.spotify.music/spotify/album/5VdyJkLe3yvOs0l4xXbWp0	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:53	143739/143739	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:51%20GMT	https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax	D:/fjwbfhba/open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax.html	(from https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0)
15:06:54	133627/133627	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:52%20GMT	https://open.spotify.com/track/164n2Z3nbbneEBmXrPAWxu	D:/fjwbfhba/open.spotify.com/track/164n2Z3nbbneEBmXrPAWxu.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:55	155571/155571	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:53%20GMT	https://open.spotify.com/track/3mAma2MHoFUetRM3OVvOAk	D:/fjwbfhba/open.spotify.com/track/3mAma2MHoFUetRM3OVvOAk.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:56	133508/133508	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:55%20GMT	https://open.spotify.com/track/39YEG5a6Tz2CD9JIYlBLV9	D:/fjwbfhba/open.spotify.com/track/39YEG5a6Tz2CD9JIYlBLV9.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:57	132968/132968	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:55%20GMT	https://open.spotify.com/track/314qkgrXj2WvQhkxwawdP1	D:/fjwbfhba/open.spotify.com/track/314qkgrXj2WvQhkxwawdP1.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:57	133279/133279	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:56%20GMT	https://open.spotify.com/track/1WJewWwdaAjKuLmDkWDcan	D:/fjwbfhba/open.spotify.com/track/1WJewWwdaAjKuLmDkWDcan.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:58	156067/156067	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:57%20GMT	https://open.spotify.com/track/1pDzwp4Wkuj3hPSBbX7B6X	D:/fjwbfhba/open.spotify.com/track/1pDzwp4Wkuj3hPSBbX7B6X.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:58	133462/133462	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:57%20GMT	https://open.spotify.com/track/6H3luusseb80wJwGel3bKT	D:/fjwbfhba/open.spotify.com/track/6H3luusseb80wJwGel3bKT.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:59	155586/155586	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:58%20GMT	https://open.spotify.com/track/2yJJSg7vCeZgJMY3xWJ2C2	D:/fjwbfhba/open.spotify.com/track/2yJJSg7vCeZgJMY3xWJ2C2.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:06:59	133974/133974	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:58%20GMT	https://open.spotify.com/track/6s8p0oIgbPj2mlyQaMcPIW	D:/fjwbfhba/open.spotify.com/track/6s8p0oIgbPj2mlyQaMcPIW.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:00	156371/156371	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:59%20GMT	https://open.spotify.com/track/6Bl2rJPeKSZq0JX6wBfK32	D:/fjwbfhba/open.spotify.com/track/6Bl2rJPeKSZq0JX6wBfK32.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:01	133663/133663	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:06:59%20GMT	https://open.spotify.com/track/7igFQNNYV791LNV12B1dUG	D:/fjwbfhba/open.spotify.com/track/7igFQNNYV791LNV12B1dUG.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:02	133296/133296	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:07:00%20GMT	https://open.spotify.com/track/14zrS75v5pwZ5jAi6YsN2d	D:/fjwbfhba/open.spotify.com/track/14zrS75v5pwZ5jAi6YsN2d.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:14	133514/133514	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:07:01%20GMT	https://open.spotify.com/track/4LTEnx9lZ8sYbaHcFCYTRS	D:/fjwbfhba/open.spotify.com/track/4LTEnx9lZ8sYbaHcFCYTRS.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:14	133326/133326	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:07:02%20GMT	https://open.spotify.com/track/63RFBg23vcxSsjQyiwatLc	D:/fjwbfhba/open.spotify.com/track/63RFBg23vcxSsjQyiwatLc.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:15	154863/154863	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2010:07:14%20GMT	https://open.spotify.com/track/2LAU5XvOV242sZCuQVTCMO	D:/fjwbfhba/open.spotify.com/track/2LAU5XvOV242sZCuQVTCMO.html	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:15	780/780	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2010:07:14%20GMT	https://open.spotify.com/oembed?url=https%3A%2F%2Fopen.spotify.com%2Falbum%2F18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/oembed7dec.json	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:15	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:15%20GMT	https://open.spotify.com/intl-id/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-id/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:16	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:15%20GMT	https://open.spotify.com/intl-de/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-de/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:16	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:16%20GMT	https://open.spotify.com/intl-pt/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-pt/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:17	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:16%20GMT	https://open.spotify.com/intl-ja/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-ja/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:17	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:16%20GMT	https://open.spotify.com/intl-fr/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-fr/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:17	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:17%20GMT	https://open.spotify.com/intl-ar/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-ar/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:17	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:17%20GMT	https://open.spotify.com/intl-es/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-es/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:18	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:17%20GMT	https://open.spotify.com/intl-tr/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-tr/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
15:07:18	89/89	---MCZ	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2010:07:17%20GMT	https://open.spotify.com/intl-it/album/18RIrAViZZxc920uvNvKqC	D:/fjwbfhba/open.spotify.com/intl-it/album/18RIrAViZZxc920uvNvKqC	(from https://open.spotify.com/album/18RIrAViZZxc920uvNvKqC)
